STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,citizen,Country of citizenship,sex,Sex,applicant,Applicant type,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2022-11,,1555,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2022-12,,1330,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-01,,1395,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-02,,1545,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-03,,1755,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-04,,1485,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-05,,1875,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-06,,1620,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-07,,1590,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-08,,1435,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-09,,1830,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-10,,2350,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-11,,2275,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2023-12,,1665,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-01,,2235,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-02,,2155,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-03,,2740,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-04,,2385,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-05,,2800,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-06,,2255,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-07,,2695,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-08,,2035,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-09,,2360,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-10,,2935,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-11,,2615,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2024-12,,2170,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2025-01,,2355,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2025-02,,2270,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2025-03,,2860,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2025-04,,1240,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2025-05,,2375,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2025-06,,2035,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2025-07,,2480,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,IT,Italy,2025-08,,1855,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-01,,265,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-02,,240,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-03,,275,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-04,,320,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-05,,665,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-06,,850,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-07,,760,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-08,,1215,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-09,,1335,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-10,,2615,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-11,,1875,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2015-12,,1135,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-01,,860,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-02,,655,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-03,,370,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-04,,370,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-05,,320,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-06,,385,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-07,,580,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-08,,575,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-09,,490,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-10,,460,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-11,,485,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2016-12,,410,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-01,,370,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-02,,290,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-03,,370,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-04,,320,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-05,,360,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-06,,390,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-07,,450,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-08,,405,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-09,,400,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-10,,360,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-11,,340,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2017-12,,340,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-01,,415,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-02,,330,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-03,,380,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-04,,420,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-05,,420,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-06,,350,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-07,,540,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-08,,635,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-09,,735,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-10,,685,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-11,,535,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2018-12,,450,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2019-01,,525,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2019-02,,475,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2019-03,,575,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2019-04,,520,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2019-05,,475,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),F,Females,FRST,First time applicant,TOTAL,Total,NL,Netherlands,2019-06,,490,,,,,
